review_id,order_id,user_id,product_id,review_text,rating,sentiment,topic,review_date,language
RV0006757,ZPO0003583,U03584,6,"team packing romba mosam, milk leak aagiduchu pls look into this",2.0,negative,packaging,2026-04-19,tanglish
RV0007907,ZPO0020650,U02926,28,promo code expired but it was shown as valid in the app kindly resolve,1.0,negative,,22/05/2026,english
RV0005057,ZPO0056950,U03486,89,hi prices are about the same as other apps ...,3.0,neutral,pricing,2026-05-22,english
RV0001571,ZPO0035659,U03976,15,as usual the festival offer saved me a lot of money !!,5.0,positive,offers,2026-06-23,english
RV0002774,ZPO0077580,U02243,20,Guys the product showed available but got cancelled as out of stock,1.0,negative,inventory,02/18/2026,english
RV0005992,ZPO0039616,U03505,8,team rider was rude and did not even apologise for being late !!,3.0,negative,delivery,2026-05-19,english
RV0002732,ZPO0024952,U01550,37,guys generally satisfied with the service,,positive,others,2026-02-27,english
RV0006243,ZPO0041482,U00809,113,"seriously delivery took more than 40 minutes, terrible",3.0,negative,delivery,2026-03-20,english
RV0000805,ZPO0070878,U02818,43,HELLO ORDER PLACEMENT WAS SMOOTH AND EVERYTHING ARRIVED THANKS,,positive,order,10/02/2026,english
RV0005848,ZPO0052965,U02651,36,refudn rejected without any proper explanation !!,2.0,negative,refund,06/05/2026,english
RV0003646,ZPO0040222,U03734,78,"hi order was delivered, one item substituted",3.0,neutral,order,2026-06-05,english
RV0002455,ZPO0069550,U02370,31,"HONESTLY DELIVERED IN 8 MINUTES, VERY FAST DO SOMETHING ABOUT IT 😊 &nbsp;",4.0,positive,delivery,2026-03-13,english
RV0004599,ZPO0031543,U00867,14,"  hooonestly Beans expiry date already over, how can you send this 😡   ",1.0,negative,product,17/06/2026,english
RV0007216,ZPO0049070,U01763,34,once again advertised offer was not applied to my order  visit https://zepto.example/offer for more,1.0,neg,offers,2026-03-31,english
RV0003105,ZPO0024279,U01069,4,"Team everything i wanted was in stock, great availability pls look into this",4.0,positive,inventory,2026-02-07,english
RV0007074,ZPO0002524,U01165,63,"guys upi payment went through instantly, no issues !!",4.0,positive,payment,2026-05-01,english
RV0004876,ZPO0026983,U03360,80,hello latest update made the app completely unusable :(,1.0,negative,app,2026-06-14,english
RV0005960,ZPO0023796,U02400,24,GUYS GENERALLY SATISFIED WITH THE SERVICE !!,5.0,positive,others,2026-05-14,english
RV0000201,ZPO0076526,U02889,82,team items were packed neatly with proper separation,1.0,positive,packaging,2026-04-05,english
RV0006279,ZPO0039317,U00527,77,guys support replied but issue is still pending,4.0,neutral,customer_support,2026-05-25,english
RV0003100,ZPO0003065,U01077,32,"delivery boy called before coming, very professional thanks",5.0,positive,delivery,11-Jan-2026,english
RV0006185,ZPO0010023,U03028,86,hello the rider left the order outside without telling me :),1.0,negative,delivery,2026-04-13,english
RV0007162,ZPO0048176,U00459,86,"wrong order delivered, this is not what i ordered do something about it",2,negative,order,2026-05-11,english
RV0002279,ZPO0055871,U00195,44,  hello rider was rude andddd did not even apologise for being late   !!!!,1.0,negative,delivery,2026-04-13,english
RV0003562,ZPO0047326,U01021,68,"guys delivery romba late, 10 minutes nu sonninga pls look into this",2.0,negative,delivery,2026-05-17,tanglish
RV0005893,ZPO0041688,U03817,78,"seriously packaging was normal, nothing damaged ❤️",3.0,neutral,packaging,2026-03-09,english
RV0004475,ZPO0018454,U02464,88,TWO ITEMS MISSING FROM MY ORDER,1.0,negative,order,2026-04-03,english
RV0006433,ZPO0069553,U01446,17,"seriously packaging was excellent, nothing was damaged 😍",4.0,positive,packaging,2026-05-14,english
RV0004515,ZPO0027223,U02435,59,"seriously order la items missing, very bad ...",1.0,negative,order,2026-02-06,tanglish
RV0005795,ZPO0073991,U00913,12,LATEST UPDATE MADE THE APP COMPLETELY UNUSABLE,3.0,negative,app,2026-03-16,english
RV0000392,ZPO0057426,U00969,79,"honestly Tamarind expiry date already over, how can you send this pls look into this 😠",1.0,negative,product,2026-02-27,english
RV0006737,ZPO0075935,U01048,84,"Honestly dabur real mixed fruit came in perfect condition, happy with it ...",5.0,positive,product,02/07/2026,english
RV0005619,ZPO0079465,U03614,80,"Jaggery quality is superb, will order again",3.0,positive,product,2026-03-26,english
RV0005259,ZPO0009443,U01745,3,"DILIVERY WAS OK,,,, SLIGHTLY LATE BUT FINE",3.0,neutral,delivery,2026-06-23,english
RV0007231,ZPO0061315,U00784,18,"honestly delivery took more than 40 minutes, terrible",2.0,negative,delivery,2026-06-22,english
RV0001496,ZPO0021051,U02911,12,hi refund is under review as per the app,4.0,neutral,refund,02/04/2026,english
RV0002696,ZPO0011553,U01922,11,team delivery guy was very courteous and helpful :),4.0,positive,delivery,2026-05-16,english
RV0002028,ZPO0014577,U02571,9,"team worst delivery experience, never on time thanks 😤",2.0,negative,delivery,20/05/2026,english
RV0005249,ZPO0070880,U03492,69,team half my order was not delivered and no one informed me,2.0,negative,order,2026-04-04,english
RV0005464,ZPO0041277,U00854,91,  guys rider was polite and delivery was quick   ,5.0,positive,delivery,2026-04-23,english
RV0002569,ZPO0012115,U00383,111,"once again worst delivery experience, never on time",2,negative,delivery,04/18/2026,english
RV0005232,ZPO0039685,U00342,36,"team reached before the promised time, impressed",5.0,positive,delivery,2026-06-29,english
RV0003783,ZPO0033959,U02275,62,guys promo code expired but it was shown as valid in the app do something about it,1.0,negative,offers,2026-02-06,english
RV0000065,ZPO0065712,U00608,20,"seriously prices are cheaper than the supermarket, good value 😊",5.0,positive,pricing,2026-01-02,english
RV0003885,ZPO0006250,U01046,86,"Bisleri Mineral Water ok only, same as any shop",3.0,neutral,product,01/29/2026,english
RV0002063,ZPO0030397,U01257,71,seriously app is very easy to use and fast :),5,positive,app,2026-03-02,english
RV0005277,ZPO0035703,U03672,99,app keeps hanging when i add items to cart do something about it  visit https://zepto.example/offer for more,1.0,negative,app,01/14/2026,english
RV0007209,ZPO0072579,U03282,96,Team coupon code did not work at checkout !! call me on 9876573640,1.0,negative,offers,01/22/2026,english
RV0000493,ZPO0002317,U03477,78,guys received the order with a small change in items,3.0,neutral,order,2026-02-12,english
RV0000380,ZPO0072268,U01853,98,two items missing from my order,2.0,negative,order,2026-05-30,english
RV0006332,ZPO0044321,U00509,95,guys got my refund quickly without any argument !!,5.0,positive,refund,16/04/2026,english
RV0004860,ZPO0027168,U01794,78,"Bambino Semiya Vermicelli was not fresh at all, very disappointed thanks 🤬",1.0,negative,product,2026-02-03,english
RV0006361,ZPO0032428,U00049,63,"team app works, sometimes slow do something about it!!",1.0,neutral,app,2026-03-11,english
RV0003994,ZPO0015124,U02155,18,"Beetroot super quality, family loved it",5.0,positive, product ,2026-06-28,english
RV0004888,ZPO0075489,U00318,28,guys curd packet was leaking and the whole bag was wet kindly resolve call me on 9876538324,,negative,packaging,25-May-2026,english
RV0001077,ZPO0062980,U00255,100,rider was rude and did not even apologise fooor being late,1.0,negative,delivery,03/05/2026,english
RV0000879,ZPO0051826,U01373,41,chat support just closed my ticket without solving anything 😠,1.0,negative,customer_support,2026-03-17,english
RV0000338,ZPO0060874,U00662,22,"hello packaging is terrible, everything was crushed",1,negative,packaging,2026-04-21,english
RV0007917,ZPO0049685,U00564,13,  received the order with a small change in itttems :)   ,3.0,neutral,order,2026-01-10,english
RV0006864,ZPO0032222,U02965,58,"seriously everything i wanted was in stock, great availability !! 😊",4.0,positive,inventory,2026-03-19,english
RV0007893,ZPO0006142,U01128,85,once again the Tropicana Tropicana Orange was stale and smelled bad :),5.0,negative,product,2026-04-02,english
RV0006440,ZPO0079867,U03183,53,guys refund amount is less than what i paiid do something about it,2.0,negative,refund,2026-03-11,english
RV0007870,ZPO0075295,U00369,105,as usual payment process is very smooth and quick :),5.0,positive,payment,2026-01-31,english
RV0001017,ZPO0023323,U01910,93,"worst delivery experience, neeeever on time pls look into this",1.0,negative,delivery,03/08/2026,english
RV0001276,ZPO0078974,U01976,104,Honestly delivery charge romba adhigam today ...,1.0,negative,pricing,2026-05-09,tanglish
RV0003799,ZPO0007655,U00522,82,Seriously no response from support for three days,5.0,negative,customer_support,2026-06-27,english
RV0007630,ZPO0065265,U03404,48,"hello no separate bag for raw items, contaminated the rest ...",3.0,negative,packaging,2026-05-05,english
RV0004552,ZPO0017866,U02505,38,"  seriously paid by upi, transaction completed kindly resolve   ",3.0,neutral,payment,2026-01-27,english
RV0003343,ZPO0030836,U03732,32,"as usual card payment worked fine, good experience",5,positive,payment,2026-05-23,english
RV0004912,ZPO0006914,U03608,62,hi app search works really well now thanks 😊,5.0,positive,app,2026-03-02,english
RV0005263,ZPO0041221,U00410,59,GUYS VERY REASONABLE PRRRRICING FOR THE CONVENIENCE,4.0,positive,pricing,2026-05-22,english
RV0006414,ZPO0078985,U01847,99,"seriously Arun Butterscotch Ice Cream super quality, family loved it",4.0,positive,product,2026-06-09,english
RV0000996,ZPO0038288,U03151,113,"HELLO PAACKAGING WAS NORMAL, NOTHING DAMAGED !! 😊",3.0,neutral,packaging,06/27/2026,english
RV0001982,ZPO0073177,U01611,89,honestly rider was rude and did not even apologise for being late ...,1.0,Negative,delivery,2026-03-12,english
RV0004298,ZPO0029591,U00304,82,"seriously delivery romba late, 10 minutes nu sonninga ... 💩",3.0,negative, delivery ,09/05/2026,tanglish
RV0000162,ZPO0049620,U03746,25,"  seriouslyy Pomegranate came in perfect condition, happy with it   ",4.0,positive,product,2026-06-18,english
RV0005676,ZPO0040850,U00487,60,"hi waited so long for delivery, very frustrating !! 😡",2.0,negative,delivery,2026-02-08,english
RV0006874,ZPO0005137,U01137,32,hi order said 10 minuts but came after an hour !!,1.0,negative,delivery,2026-05-16,english
RV0006546,ZPO0024032,U02118,104,Honestly payment fail aachu but money cut aayiduchu,1.0,negative,payment,17/05/2026,tanglish
RV0004799,ZPO0049240,U03315,84,"hi delivery boy called before coming, very professional kindly resolve",4.0,positive,delivery,2026-06-18,english
RV0001501,ZPO0043035,U03402,62,"  team packaging was normal, nothing damaged !!   ",4.0,neutral,packaging,2026-01-12,english
RV0007990,ZPO0009864,U00503,39,Hello all items in the order were exactly as selected 😍,5.0,Positive,order,2026-06-16,english
RV0003844,ZPO0007664,U02633,74,"  team always find what i need, good stock levels 😊   !!!!!",5,positive,inventory,2026-01-25,english
RV0005226,ZPO0021943,U03925,8,team still waiting forr my refund after two weeks,2.0,negative,refund,2026-04-16,english
RV0002614,ZPO0027532,U02066,26,  hi double payment happened for the same order pls look into this   ,1.0,negative,payment,2026-01-20,english
RV0003462,ZPO0005298,U03337,69,guys prices are about the same as other apps,3.0,neutral,pricing,02/11/2026,english
RV0001022,ZPO0077738,U02636,65,"DELIVERY ROMBA LATE, 10 MINUTES NU SONNINGA DO SOMETHING ABOUT IT",1.0,negative,delivery,2026-05-11,tanglish
RV0003074,ZPO0041768,U01670,54,Hello the britannia bourbon was really fresh and good quality,5.0,positive,product,2026-07-01,english
RV0007556,ZPO0018773,U03345,34,"guys packaging was normal, nothing damaged :)",3.0,neutral,packaging,2026-04-03,english
RV0003944,ZPO0051203,U02479,72,"guys Aachi Turmeric Powder was not fresh at all, very disappointed :(",1.0,negative,product,2026-03-08,english
RV0001586,ZPO0024991,U02089,95,  GUYS DELIVERY GUY WAS VERY COURTEOUS AND HELPFUL PLS LOOK INTO THIS   ,1.0,positive,delivery,02/27/2026,english
RV0003153,ZPO0045499,U02181,79,honestly entire order was correct and well packed !!,5.0,positive,order,2026-02-17,english
RV0000776,ZPO0062376,U02099,79,"as usual excellent quality Tamarind, worth the price kindly resolve",1.0,positive,,2026-04-27,english
RV0007100,ZPO0005553,U03232,56,hi rider was rude and did not even apologise for being late 😡  visit https://zepto.example/offer for more,1.0,negative,delivery,2026-01-30,english
RV0005487,ZPO0042510,U02954,47,"seriously very fresh Keggs Brown Eggs, better than the local shop pls look into this",4.0,positive,product,2026-01-03,english
RV0006236,ZPO0011868,U02764,99,"seriously worst Arun Butterscotch Ice Cream i have recived, totally rotten",5.0,negative,product,2026-01-22,english
RV0007042,ZPO0023584,U01943,10,"seriously packaging was normal, nothing damaged 👍",3.0,neutral,packaging,07/05/2026,english
RV0002613,ZPO0064947,U02241,53,Honestly rider was polite and delivary was quick pls look into this,4.0,positive,delivery,2026-05-22,english
RV0007514,ZPO0047997,U02104,14,"Support romba mosam, nobody replies :) 😡",1.0,negative,customer_support,2026-02-28,tanglish
RV0005394,ZPO0020643,U02934,102,"hello delivery took more than 40 minutes, terrible &nbsp;",1.0,negative,delivery,2026-06-17,english
RV0003891,ZPO0029099,U00818,66,guys money got deducted but order was not placed kindly resolve,2.0,neg,payment,2026-02-22,english
RV0003557,ZPO0015540,U00219,89,once again the box was torn and items fell out !!,1.0,negative,packaging,2026-05-10,english
RV0001529,ZPO0014961,U01280,106,Hello refund amount is less than what i paid,2,negative,refund,25-Mar-2026,english
RV0001268,ZPO0015894,U02583,16,Guys refnd rejected without any proper explanation 💩,1.0,negative,refund,2026-06-15,english
RV0007735,ZPO0040223,U01502,1,"team waited so long for delivery, very frustrating do something about it &nbsp;",2.0,negative,delivery,2026-06-30,english
RV0001900,ZPO0052124,U00235,109,hi prices increased a lot compared to last month pls look into this,3.0,negative,pricing,2026-04-22,english
RV0004659,ZPO0040468,U01199,68,team advertised offer was not applied to my order :(,,negative,offers,2026-05-02,english
RV0003006,ZPO0000560,U03155,51,Guys the rider left the order outside without telling me kindly resolve 💩,1.0,negative,delivery,02/06/2026,english
RV0002735,ZPO0018107,U01593,15,HONESTLY APP IS VERY SLOW AND FREEZES CONSTANTLY ...,1.0,negative,app,2026-01-31,english
RV0000190,ZPO0074598,U02597,7,"PRICES ARE CHEAPER THAN THHE SUPERMARKET, GOOD VALUE :(",4.0,positive,pricing,2026-06-13,english
RV0002748,ZPO0030933,U03772,54,guys order placement was smooth and everything arrived kindly resolve,5 stars,positive,order,2026-06-11,english
RV0002048,ZPO0036057,U02925,40,"team fragile items packed with heavy items, obviously broke call me on 9876577215",1.0,negative,packaging,2026-01-26,english
RV0007850,ZPO0052691,U03959,45,team super fast delivery even in the rain do something about it,4.0,positive,delivery,2026-01-20,english
RV0002559,ZPO0072546,U03826,26,"Seriously no separate bag for raw items, contaminated the rest pls look into this 👎",2.0,negative,packaging,2026-01-17,english
RV0006397,ZPO0008172,U01387,102,"hello very disappointed overall, will not use again",1.0,negative,others,2026-04-28,english
RV0003386,ZPO0037236,U01675,57,"team applied a coupon, small discount received !! 👍",3.0,neutral,offers,2026-04-07,english
RV0004556,ZPO0027138,U01068,19,Once again delivery charge is too high for a small order,1.0,negative,pricing,2026-01-13,english
RV0001185,ZPO0006858,U03079,90,app is very easy to use and fast,3.0,positive,app,2026-05-11,english
RV0006421,ZPO0045067,U02221,85,"hello love the new app design, very smooth",4.0,POSITIVE,app,2026-04-29,english
RV0005052,ZPO0044541,U00389,109,rider was rude and did not even apologise for being late thanks,3.0,negative,delivery,2026-02-13,english
