order_id,order_placed_at,store_id,store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,historical_delivery_cost,historical_travel_time,promo_code_applied,data_source
ZPO0053378,2026-04-10 18:13:00,DS0025,13.005784,77.598458,BEN-Z11,Bengaluru,1,12.979694,77.613519,3.329,highway,0.5633,0.0,clear,18,4,0,0,0,2,35.0,1.673,none,low,scooter,15.9,2,4.38,0.574,631.7,45.27,58.88,25.96,0,61.632,28.055,,zepto_ops_export_v2
ZPO0018886,2026-02-07 09:12:00,DS0062,28.633234,77.222117,DEL-Z11,New Delhi ,1,28.653492,77.23625,2.641,narrow lane,0.6972,0.0,clear,9,5,1,1,0,3,164.27,0.409,pass_plus,high,bike,11.4,1,4.64,0.664,1091.5,INR 62.35,35.98,31.01,1,92.148,42.363,,zepto_ops_export_v2
ZPO0079878,2026-01-19 05:49:00,DS0027,12.84682,77.573191,BEN-Z13,Bengaluru,1,12.832517,77.565571,1.792,residential,0.3741,3.4,light_rain,5,0,0,0,0,7,367.32,3.55,none,low,bike,10.7,1,4.58,0.66,585.02,33.06,29.13,22.53,1,53.175,26.698,,zepto_ops_export_v2
ZPO0003299,2026-05-04 13:27:00,DS0030,17.339546,78.362421,HYD-Z02,Hyderabad,1,17.327809,78.372346,1.677,narrow_lane,0.7202,0.0,clear,13,0,1,0,0,4,41.75,2.122,none,medium,bike,12.7,0,4.28,0.755,1354.77,43.07,55.26,20.6,1,43.837,20.225,,zepto_ops_export_v2
ZPO0029024,2026-01-30 14:44:00,DS0047,19.065715,72.902957,MUM-Z08,Mumbai,1,19.081925,72.893918,2.038,residential,0.2549,0.0,clear,14,4,0,0,0,4,35.0,0.884,pass,low,bike,7.8,1,4.98,0.599,801.94,24.84,50.25,19.4,1,57.905,26.439,,zepto_ops_export_v2
ZPO0046646,14-Jan-2026 07:17,DS0043,19.116791,72.774727,MUM-Z04,Mumbai,1,19.11565,72.759276,1.628,arterial,0.4755,5.31,moderate_rain,7,2,0,0,1,2,37.26,1.584,pass,high,bicyle,23.4,1,4.06,0.902,870.67,53.05,54.47,24.8,1,62.17,29.809,,zepto_ops_export_v2
ZPO0047438,2026-05-29 20:39:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.108292,80.263304,1.058,residential,0.7097,0.0,clr,20,4,1,0,0,7,400.4,2.085,none,medium,bike,1.2,1,4.15,0.597,2317.39,35.74,40.29,18.12,1,45.443,21.861,,zepto_ops_export_v2
ZPO0031976,2026-05-13 09:37:00,DS0063,28.65611,77.243342,DEL-Z12,Delhi NCR,1,28.609286,77.216518,5.828,arterial,0.6203,0.0,clear,9,2,1,0,0,4,61.5,1.588,none,high,scooter,9.8,3,4.38,0.549,573.56,72.12,95.1,42.83,0,47.615,23.522,,zepto_ops_export_v2
ZPO0078729,2026-06-13 03:59:00,DS0010,13.085855,80.271117,CHE-Z10,Chennai,1,13.073817,80.270289,1.342,ARTERIAL,0.4495,0.0,clear,3,5,0,1,0,4,113.89,4.646,none,medium,bicycle,6.8,3,4.37,0.897,367.5,24.48,45.29,24.94,1,55.02,29.813,,zepto_ops_export_v2
ZPO0067228,2026-01-16 19:00:00,DS0003,13.08345,80.279958,CHE-Z03,Madras,1,13.088329,80.288218,1.046,residential,0.634,0.0,clear,19,4,1,0,1,5,141.91,1.547,none,high,ev_bike,7.6,3,3.96,0.7,2116.98,52.85,52.58,19.63,1,63.434,29.071,,zepto_ops_export_v2
ZPO0065640,2026-02-15 20:17:00,DS0083,12.273057,76.609077,MYS-Z01,Mysuru,3,12.253713,76.620604,2.489,residental,0.7279,,clear,20,6,1,1,0,6,124.93,1.599,NONE,medium,scooter,17.3,0,4.77,0.734,2042.74,48.08,49.34,23.93,0,127.994,60.062,,zepto_ops_export_v2
ZPO0077935,2026-02-16 19:39:00,DS0043,19.116791,72.774727,MUM-Z04,Mumbai,1,19.14566,72.839963,7.568,highway,0.6044,0.0,clear,19,0,1,0,0,3,71.03,0.588,none,medium,bike,9.1,3,4.94,0.667,1088.35,98.97,135.47,47.14,0,63.18,31.695,,zepto_ops_export_v2
ZPO0077183,2026-06-28 17:40:00,DS0081,10.723746,78.740815,TRI-Z04,Trichy,3,10.732453,78.757147,2.03,highway,0.3701,0.0,clear,17,6,0,1,0,7,346.87,3.246,pass,low,bike,9.8,1,4.79,0.795,1851.72,33.55,16.09,17.09,1,151.696,77.344,,zepto_ops_export_v2
ZPO0075279,2026-02-04 20:59:00,DS0054,28.74618,77.197588,DEL-Z03,Delhi NCR,1,28.734408,77.152972,4.543,arterial,82.5%,0.0,clear,20,2,1,0,0,1,45.32,0.41,pass,high,scooter,14.9,2,4.72,0.45,1247.59,68.84,75.76,39.66,0,63.621,30.639,,zepto_ops_export_v2
ZPO0000440,2026-03-16 16:42:00,DS0040,19.017886,72.806471,MUM-Z01,Mumbai,1,19.022334,72.838415,3.394,narrow_lane,0.3127,0.0,clear,16,0,0,0,0,3,90.67,1.579,none,medium,ev_bike,7.2,2,5.0,0.755,730.65,54.37,61.91,36.76,1,54.817,25.841,,zepto_ops_export_v2
ZPO0010445,2026-03-30 13:10:00,DS0047,19.065715,72.902957,MUM-Z08,Mumbai,1,19.100279,72.902898,3.843,residential,0.625,,clear,13,0,1,0,1,1,35.0,0.277,none,medium,bike,1.8,3,,0.718,1275.69,82.81,98.76,40.19,1,63.357,30.923,,zepto_ops_export_v2
ZPO0074198,2026-01-22 23:50:00,DS0020,12.913579,77.605083,BEN-Z06,Bengaluru,1,12.91513,77.584456,2.242,arterial,0.3953,0.0,clear,23,3,0,0,0,2,102.54,0.47,none,low,bike,0.8,0,4.66,0.904,2075.42,38.06,51.51,20.3,1,45.86,22.408,,zepto_ops_export_v2
ZPO0007094,2026-06-03 23:41:00,DS0061,28.599307,77.205607,DEL-Z10,Delhi NCR,1,28.603175,77.20259,0.521,residential,0.4152,5.35,moderate_rain,23,2,0,0,0,3,75.25,0.795,none,low,scooter,-999.0,3,4.57,0.774,903.56,30.31,52.77,17.12,1,59.464,28.149,,zepto_ops_export_v2
ZPO0038520,2026-06-10 19:13:00,DS0042,19.036485,72.873597,MUM-Z03,Mumbai,1,19.061375,72.925425,6.11,arterial,0.829,,heavy_rain,19,2,1,0,0,7,₹155.47,0.443,none,medium,bike,10.8,1,4.84,0.794,1823.47,119.37,121.7,63.5,0,19.934,10.742,,zepto_ops_export_v2
ZPO0066131,2026-03-08 20:09:00,DS0057,28.604165,77.10169,DEL-Z06,Delhi NCR,1,28.607029,77.091273,1.066,arterial,0.717,0.0,clear,20,6,1,1,0,3,91.16,1.542,none,high,bicycle,25.5,0,4.84,0.697,1906.36,39.87,61.09,15.89,1,56.397,26.808,,zepto_ops_export_v2
ZPO0039412,06/01/2026 08:12,DS0021,13.028598,77.544217,BEN-Z07,Bengaluru,1,13.029999,77.56491,2.247,arterial,0.6625,0.0,clear,8,0,1,0,0,11,211.85,8.669,pass,medium,bike,14.1,3,4.38,0.77,1586.2,42.31,53.11,28.12,0,70.802,34.751,,zepto_ops_export_v2
ZPO0027478,2026-04-02 13:31:00,DS0035,17.432337,78.531114,HYD-Z07,HYD,1,17.445132,78.549523,2.416,arterial,0.6533,2.94,light_rain,13,3,1,0,0,3,88.58,1.704,none,medium,bike,11.6,2,4.81,0.869,2080.3,66.63,51.34,25.66,1,29.61,15.848,,zepto_ops_export_v2
ZPO0065591,2026-05-16 10:16:00,DS0037,17.377649,78.567744,HYD-Z09,Hyderabad,1,17.367636,78.582181,1.894,residential,0.5708,0.0,clear,10,5,0,1,0,2,55.17,0.75,pass,low, scooter,10.2,1,4.53,0.538,458.88,23.82,50.52,19.32,1,22.7,11.063,,zepto_ops_export_v2
ZPO0049562,2026-03-30 02:38:00,DS0058,28.640905,77.121366,DEL-Z07,Delhi NCR,1,28.648373,77.135859,1.64,arterial,0.395,0.0,clear,2,0,0,0,1,4,121.53,1.304,pass_plus,high,bike,10.6,3,4.29,0.312,280.22,48.52,44.86,22.36,1,60.437,30.716,,zepto_ops_export_v2
ZPO0051840,2026-02-07 18:51:00,DS0053,28.620075,77.286468,DEL-Z02,Delhi NCR,1,28.629066,77.267053,2.143,arterial,0.45,,clear,18,5,0,1,0,2,134.57,0.356,pass_plus,medium,scooter,19.5,1,4.73,0.833,631.77,30.7,47.18,18.83,1,62.957,32.293,,zepto_ops_export_v2
ZPO0008002,2026-05-31 21:37:00,DS0069,11.047512,76.985832,COI-Z06,Coimbatore,2,11.016867,76.982657,3.425,arterial,0.7789,0.0,clear,21,6,1,1,0,8,248.18,2.376,none,medium,ev_bike,12.4,3,4.45,0.597,831.77,53.79,53.46,31.38,0,107.03,51.371,,zepto_ops_export_v2
ZPO0004189,2026-06-06 20:10:00,DS0006,13.083895,80.242972,CHE-Z06,Chennai,1,13.125158,80.22515,4.978,ARTERIAL,0.7144,0.0,clear,20,5,1,1,0,3,48.5,1.629,pass,medium,scooter,6.2,3,4.81,0.653,1171.58,55.91,84.09,36.18,0,54.646,25.938,,zepto_ops_export_v2
ZPO0042723,2026-01-03 20:35:00,DS0024,13.065923,77.533601,BEN-Z10,Bengaluru,1,13.074908,77.521501,1.648,arterial,0.935,0.0,clear,20,5,1,1,0,7,134.33,4.953,none,high,bike,13.8,2,4.4,0.315,604.01,44.5,61.77,24.81,1,85.36,41.693,,zepto_ops_export_v2
ZPO0050929,2026-05-04 18:01:00,DS0044,19.045278,72.894492,MUM-Z05,Mumbai,1,19.033946,72.899364,1.36,arterial,0.3991,0.0,clear,18,0,0,0,0,6,214.28,0.152,none,low,scooter,9.2,1,4.34,0.789,1841.86,26.03,39.05,17.45,0,61.091,30.269,,zepto_ops_export_v2
ZPO0075930,2026-06-05 21:20:00,DS0064,10.981957,77.020962,COI-Z01,Coimbatore,2,10.987163,77.000959,2.259,arterial,0.6079,0.0,clear,21,4,1,0,0,9,221.85,3.047,none,high,bike,19.5,1,,0.641,1794.2,53.23,41.7,23.31,1,95.498,45.127,,zepto_ops_export_v2
ZPO0043102,2026-04-24 14:05:00,DS0007,13.066524,80.254772,CHE-Z07,Chennai,1,13.095709,80.257785,3.262,narrow_lane,0.5301,1.33,light_rain,14,4,FALSE,0,0,4,222.26,2.28,PASS,low,bike,6.4,0,4.62,0.778,1096.33,54.15,53.41,25.89,1,46.571,22.452,,zepto_ops_export_v2
ZPO0035833,07-Jan-2026 18:18,DS0062,28.633234,77.222117,DEL-Z11,Delhi NCR,1,28.630984,77.227395,0.573,arterial,0.3222,2.53,light_rain,18,2,0,No,0,7,656.4,0.894,none,low,ev_bike,,3,4.87,0.796,1117.19,22.47,24.46,16.92,1,43.673,20.955,,zepto_ops_export_v2
ZPO0069434,2026-03-23 11:37:00,DS0050,19.017356,72.852547,MUM-Z11,Mumbai,1,19.021061,72.845889,0.812,narrow_lane,0.3257,0.0,clear,11,0,0,0,0,6,73.62,2.431,pass,high,ev_bike,11.3,2,4.42,0.747,1276.2,20.08,50.84,16.9,1,54.645,27.61,,zepto_ops_export_v2
ZPO0022142,2026-03-03 21:18:00,DS0070,10.972085,76.949985,COI-Z07,Coimbatore,2,10.97282,76.965611,1.708,arterial,0.5234,0.0,clear,21,1,1,0,0,2,62.69,1.333,pass,MEDIUM,bike,25.0,1,4.51,0.603,1007.33,42.24,51.0,14.17,1,122.267,62.948,,zepto_ops_export_v2
ZPO0053679,2026-01-30 10:10:00,DS0056,28.64713,77.233083,DEL-Z05,Delhi NCR,1,28.642782,77.227465,0.731,residential,0.3546,3.45,light_rain,10,4,0,0,0,3,70.18,2.008,none,low,scooter,17.6,3,4.63,0.594,367.75,28.12,48.23,18.47,1,61.252,30.149,,zepto_ops_export_v2
ZPO0070188,2026-05-16 20:28:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.107246,80.252384,0.623,narrow_lane,0.8408,8.14,moderate_rain,20,5,1,1,0,6,212.16,2.093,pass,high,ev_bike,11.7,0,4.71,0.629,3695.37,53.46,41.8,15.85,1,47.647,23.558,,zepto_ops_export_v2
ZPO0069114,2026-06-28 14:04:00,DS0022,12.967086,77.602738,BEN-Z08,Bengaluru,1,12.924199,77.64673,6.743,residential,0.6083,5.56,moderate_rain,14,6,0,1,0,9,324.0,2435.0,none,low,bike,35.6,0,4.54,0.792,471.01,92.49,86.49,51.53,0,51.182,25.38,,zepto_ops_export_v2
ZPO0064015,2026-01-21 11:04:00,DS0078,10.773466,78.733858,TRI-Z01,Trichy,3,10.764823,78.725482,1.327,arterial,0.2643,2.85,light_rain,11,2,0,0,0,10,399.57,8.811,pass_plus,medium,bike,4.1,0,4.43,0.851,604.7,26.36,24.42,15.94,1,84.793,40.753,,zepto_ops_export_v2
ZPO0012177,04-Apr-2026 14:16,DS0038,17.362706,78.397761,HYD-Z10,Hyderabad,1,17.379508,78.435701,4.439,arterial,0.5984,0.0,clear,14,5,0,1,0,6,391.56,2.754,none,low,scooter,7.1,2,4.22,0.8,2366.34,66.46,51.23,34.46,0,49.547,24.505,,zepto_ops_export_v2
ZPO0026477,2026-02-14 22:15:00,DS0041,19.073551,72.808853,MUM-Z02,Mumbai,1,19.088824,72.81508,1.82,residential,0.5458,0.0,clear,22,5,0,1,0,7,229.63,2.286,pass,low,scooter,19.1,2,4.3,0.685,1094.61,21.85,40.55,23.32,0,46.844,22.904,,zepto_ops_export_v2
ZPO0032840,2026-02-22 10:11:00,DS0058,28.640905,77.121366,DEL-Z07,Delhi NCR,1,28.637136,77.132266,1.143,residential,0.3571,0.0,clear,10,6,0,1,0,2,108.52,1.063,none,low,bike,28.8,0,4.81,0.776,705.28,23.32,48.22,13.16,1,65.821,32.988,,zepto_ops_export_v2
ZPO0010464,2026-05-13 13:13:00,DS0052,28.6353,77.181975,DEL-Z01,Delhi NCR,1,28.62594,77.206198,2.583,residential,0.6038,0.0,clear,13,2,1,0,0,9,411.01,2.296,pass,high,bicycle,13.0,2,3.4,0.663,976.29,57.69,28.16,40.7,0,66.889,33.336,,zepto_ops_export_v2
ZPO0054144,2026-06-28 18:16:00,DS0006,13.083895,80.242972,CHE-Z06,Chennai,1,13.052028,80.233792,3.68,highway,0.3978,0.0,clear,18,6,0,1,0,1,35.0,0.835,none,low,bike,24.6,2,4.47,0.786,1797.05,50.43,55.46,18.53,0,58.936,27.738,,zepto_ops_export_v2
ZPO0061978,05/22/2026 12:19,DS0063,28.65611,77.243342,DEL-Z12,delhi-ncr,1,28.673765,77.237514,2.044,narrow_lane,0.7049,0.0,clear,12,4,1,0,0,3,₹144.00,0.498,none,medium,bike,28.5,3,4.18,0.663,471.54,45.69,65.3,32.36,1,59.973,28.652,,zepto_ops_export_v2
ZPO0026918,05-Jan-2026 15:07,DS0023,12.985599,77.595719,BEN-Z09,Bengaluru,1,12.970596,77.592817,1.698,arterial,0.3583,0.0,clear,15,0,0,0,0,8,445.87,1.971,none,low,bike,2.9,2,4.34,0.787,716.62,21.79,25.52,21.75,1,52.66,25.85,,zepto_ops_export_v2
ZPO0077469,2026-05-12 20:47:00,DS0007,13.066524,80.254772,CHE-Z07,Chennai,1,13.061243,80.246966,1.029,arterial,0.8549,2.56,light_rain,20,1,1,0,0,6,302.45,1.644,none ,medium,ev_bike,14.5,0,4.57,0.743,842.2,43.97,39.59,18.53,1,59.729,30.077,,zepto_ops_export_v2
ZPO0079959,2026-02-05 20:13:00,DS0005,13.057686,80.254649,CHE-Z05,Chennai,1,13.061178,80.280827,2.862,narrow_lane,0.7806,0.0,clear,20,3,1,0,0,4,35.0,0.827,none,low,bike,10.4,1,4.58,0.775,1894.23,56.05,67.34,31.9,0,50.356,23.871,,zepto_ops_export_v2
ZPO0002471,2026-05-08 19:24:00,DS0033,17.386907,78.380612,HYD-Z05,Hyderabad,1,17.380606,78.384486,0.812,highway,0.7772,0.0,clear,19,4,1,0,0,20,644.88,,pass,low,bike,15.8,3,4.27,0.518,979.53,37.0,29.57,20.41,1,64.917,32.029,,zepto_ops_export_v2
ZPO0031527,2026-04-09 23:57:00,DS0024,13.065923,77.533601,BEN-Z10,Bengaluru,1,13.077858,77.464165,7.637,residential,0.3208,0.0,clear,23,3,0,0,0,7,457.9,1.588,none,medium,scooter,21.5,1,4.66,0.924,987.39,96.34,90.7,47.36,0,47.416,22.084,,zepto_ops_export_v2
ZPO0071627,2026-05-23 13:48:00,DS0033,17.386907,78.380612,HYD-Z05,Hyderabad,1,17.405173,78.420044,4.651,arterial,0.7764,0.0,clear,13,5,1,1,FALSE,4,113.62,3.097,-,h,scooter,31.3,3,4.87,0.679,1182.49,58.87,101.32,40.43,0,51.95,26.256,,zepto_ops_export_v2
ZPO0061509,2026-01-14 17:50:00,DS0044,19.045278,72.894492,MUM-Z05,Mumbai,1,19.027659,72.890622,2.001,arterial,0.2444,0.0,clear,17,2,0,0,1,4,193.68,1.12,pass_plus,medium,bike,10.2,2,4.13,0.889,612.87,51.5,34.65,21.49,1,45.176,23.044,,zepto_ops_export_v2
ZPO0021028,2026-04-01 17:27:00,DS0049,19.152033,72.838243,MUM-Z10,Mumbai,1,19.160748,72.817747,2.361,residential,,7.2,moderate_rain,17,2,0,0,0,5,241.05,0.232,pass_plus,low,scooter,5.4,1,4.26,0.583,1799.73,44.79,31.97,29.46,0,52.673,26.374,,zepto_ops_export_v2
ZPO0011234,2026-05-29 20:01:00,DS0062,28.633234,77.222117,DEL-Z11,New Delhi ,1,28.60403,77.19913,3.947,residential,0.6958,0.0,clear,20,4,1,0,0,6,152.84,1.284,pass,hgh,scooter,24.0,1,4.72,0.896,3377.72,61.05,62.98,39.15,0,66.433,34.114,,zepto_ops_export_v2
ZPO0054220,2026-06-04 20:52:00,DS0014,13.102544,80.255519,CHE-Z14,Chennai,1,13.103437,80.264049,0.929,arterial,0.6046,0.0,clear,20,3,1,0,0,3,35.0,0.943,none,medium,scooter,10.9,0,4.38,0.744,1436.4,INR 35.55,54.09,11.35,1,58.493,30.034,,zepto_ops_export_v2
ZPO0065217,2026-03-19 19:18:00,DS0007,13.066524,80.254772,CHE-Z07,Chennai,1,13.058034,80.276873,2.573,residential,0.6286,0.0,clear,19,3,1,0,0,3,86.18,0.528,pass,medium,bicycle,3.8,3,4.61,0.851,1387.27,55.31,45.26,41.21,0,55.051,25.859,,zepto_ops_export_v2
ZPO0070195,2026-05-05 09:13:00,DS0048,19.037544,72.814437,MUM-Z09,Mumbai,1,19.006809,72.818077,3.439,arterial,0.6925,0.0,clear,9,1,1,0,0,4,67.63,0.834,pass,low,scooter,26.8,3,4.74,0.502,1341.7,69.67,62.6,34.73,0,59.455,29.675,,zepto_ops_export_v2
ZPO0025858,2026-02-02 11:49:00,DS0002,13.04181,80.181067,CHE-Z02,Chennai,1,13.047514,80.162813,2.077,residential,0.3714,0.0,clear,11,0,0,0,FALSE,4,131.19,3.185,none,low,ev_bike ,9.6,2,4.47,0.585,1238.15,31.04,46.71,23.63,0,76.109,35.882,,zepto_ops_export_v2
ZPO0006267,2026-06-16 19:34:00,DS0008,13.050043,80.200144,CHE-Z08,Chennai,1,13.029775,80.208106,2.413,highway,0.6906,0.0,clear,19,1,1,0,0,13,749.67,2.801,none,high,bike,14.1,0,4.34,0.876,1362.17,INR 56.54,44.83,17.75,1,59.362,29.963,,zepto_ops_export_v2
ZPO0057795,2026-02-06 14:31:00,DS0005,13.057686,80.254649,CHE-Z05,Chennai,1,13.090408,80.248271,3.704,residential,0.2854,0.0,clear,14,4,0,0,0,7,38.77,2.834,zeptopass,low,bike,10.0,1,4.66,0.779,1459.18,45.1,66.48,27.52,0,49.585,23.626,,zepto_ops_export_v2
ZPO0013975,2026-01-25 18:22:00,DS0010,13.085855,80.271117,CHE-Z10,Chennai,1,13.072689,80.267332,1.52,highway,0.4668,9.88,moderate_rain,18,6,0,1,0,4,189.77,5.297,none,high,BIKE ,15.7,3,4.24,0.685,1068.54,43.81,56.72,17.8,1,64.329,29.824,,zepto_ops_export_v2
ZPO0078864,2026-03-02 18:09:00,DS0020,12.913579,77.605083,BEN-Z06,Bengaluru,1,12.90655,77.595918,1.264,highway,0.3134,1.41,light_rain,18,0,0,0,0,13,424.63,2.58,none,low,ev_bike,21.5,3,4.16,0.494,1209.4,29.95,25.75,20.13,1,66.878,30.913,,zepto_ops_export_v2
ZPO0027791,2026-06-28 11:55:00,DS0084,12.292492,76.634712,MYS-Z02,Mysuru,3,12.295877,76.615792,2.09,narrow_lane,0.4514,0.0,clear,11,6,0,1,0,1,61.55,0.271,pass,low,SCOOTER,24.6,0,4.01,0.833,820.56,24.38,32.8,16.01,0,111.684,53.447,,zepto_ops_export_v2
ZPO0022824,01/02/2026 00:32,DS0082,10.778072,78.711051,TRI-Z05,Trichy,3,10.768149,78.712673,1.117,highway,,0.0,clear,0,6,0,1,0,7,209.28,2.224,none,l,ev_bike,5.9,2,4.58,0.727,571.13,19.78,20.57,15.36,1,58.471,29.477,,zepto_ops_export_v2
ZPO0043922,2026-01-11 21:01:00,DS0033,17.386907,78.380612,HYD-Z05,Hyderabad,1,17.383284,78.394943,1.573,highway,0.6784,,clear,21,6,1,1,0,9,326.64,7.702,none,high,bike,8.8,3,4.73,0.802,759.26,36.72,51.16,21.83,1,56.838,27.005,,zepto_ops_export_v2
ZPO0057525,2026-05-29 15:00:00,DS0024,13.065923,77.533601,BEN-Z10,Bengaluru,1,13.088249,77.533409,2.483,narrow_lane,0.2567,0.0,clear,15,4,0,0,0,1,90.03,0.265,pass,low,scooter,18.4,2,4.16,0.858,686.25,42.88,44.33,25.36,1,47.876,20.634,,zepto_ops_export_v2
ZPO0061098,2026-04-05 08:26:00,DS0008,13.050043,80.200144,CHE-Z08,Chennai,1,13.035242,80.159089,4.742,arterial,81.8%,8.02,moderate_rain,8,6,1,1,0,7,315.92,2.289,pass,high,scooter,28.2,1,4.62,0.699,360.47,91.39,70.74,44.81,0,64.746,31.469,,zepto_ops_export_v2
ZPO0019166,2026-04-05 07:40:00,DS0033,17.386907,78.380612,HYD-Z05,Hyderabad,1,17.356034,78.372576,3.537,ARTERIAL,0.6162,0.0,clear,7,6,FALSE,1,0,6,121.37,1.005,none,low,scooter,5.5,3,3.94,0.813,641.06,52.67,62.88,34.37,0,63.261,30.41,,zepto_ops_export_v2
ZPO0064279,2026-04-28 08:26:00,DS0015,13.009524,77.554209,BEN-Z01,Bengaluru,1,12.949181,77.564754,6.806,arterial,0.6716,0.0,Clear,8,1,1,0,0,4,158.68,1.28,none,medium,bicycle,5.6,0,4.75,0.879,1426.29,69.17,89.38,82.74,0,29.923,14.076,,zepto_ops_export_v2
ZPO0025071,2026-01-20 14:27:00,DS0024,13.065923,77.533601,BEN-Z10,Bengaluru,1,13.061292,77.520323,1.528,narrow_lane,0.4674,6.1,moderate_rain,14,1,0,0,0,1,35.0,,pass,medium,bike,17.5,3,4.52,0.697,864.34,34.53,53.27,22.21,1,48.143,22.988,,zepto_ops_export_v2
ZPO0053294,2026-06-21 08:50:00,DS0017,12.999763,77.568869,BEN-Z03,Bengaluru,1,12.973012,77.562773,3.047,residential,97.8%,7.04,moderate_rain,8,6,1,1,N,4,148.36,2.26,pass,medium,bike,27.0,3,4.69,0.691,1720.17,60.45,61.09,43.53,0,58.839,29.937,,zepto_ops_export_v2
ZPO0006537,2026-05-20 10:47:00,DS0012,13.168793,80.215619,CHE-Z12,Chennai,1,13.166372,80.177629,4.122,narrow_lane,0.6689,8.98,moderate_rain,10,2,0,0,0,3,63.59,5.104,none,medium,ev_bike,10.2,0,4.55,0.419,846.39,59.57,81.04,41.04,0,53.254,25.579,,zepto_ops_export_v2
ZPO0035117,2026-05-15 22:44:00,DS0002,13.04181,80.181067,CHE-Z02,Chennai,1,13.055424,80.17726,1.569,arterial,0.3566,0.0,clear,22,4,0,No,0,6,154.86,0.861,none,low,bike,9.8,2,4.51,0.604,799.13,29.8,36.88,19.89,1,22.261,10.576,,zepto_ops_export_v2
ZPO0010696,2026-03-15 18:48:00,DS0011,13.107689,80.288533,CHE-Z11,Chennai,1,13.091801,80.269063,2.751,high way,0.5686,6.32,moderate_rain,18,6,0,1,0,3,129.0,1.834,pass_plus ,LOW,bike,10.6,2,5.0,0.87,676.9,45.33,50.46,22.11,1,46.528,22.813,,zepto_ops_export_v2
ZPO0004325,2026-02-05 08:56:00,DS0027,12.84682,77.573191,BEN-Z13,Bengaluru,1,12.83988,77.567043,1.02,narrow_lane,0.7563,0.0,clear,8,3,1,0,0,10,163.7,5.458,Pass Plus,high,scooter,8.4,2,4.13,0.734,874.99,40.82,36.56,23.71,1,67.615,31.191,,zepto_ops_export_v2
ZPO0025813,2026-02-05 20:00:00,DS0044,19.045278,72.894492,MUM-Z05,Mumbai,1,19.051729,72.864659,3.217,residential,0.6796,0.0,clear,20,3,1,0,0,14,932.84,5.347,pass,medium,ev_bike,26.0,1,4.16,0.833,1111.47,52.71,40.54,37.63,0,46.202,21.634,,zepto_ops_export_v2
ZPO0042026,2026-01-03 13:46:00,DS0040,19.017886,72.806471,MUM-Z01,Mumbai,1,19.02459,72.788737,2.008,arterial,0.8328,14.06,moderate_rain,13,5,1,1,0,6,375.16,1.783,pass,medium,scooter,12.0,2,4.5,0.723,763.62,75.9,38.17,28.95,1,57.65,26.13,,zepto_ops_export_v2
ZPO0009365,2026-03-13 20:38:00,DS0058,28.640905,77.121366,DEL-Z07,Delhi NCR,1,28.663166,77.138075,2.964,residential,0.6475,0.0,clear,20,4,1,0,0,4,264.86,0.597,none,high,scooter,0.6,0,4.04,0.671,2355.64,66.51,64.39,29.72,0,31.365,15.534,,zepto_ops_export_v2
ZPO0027278,2026-03-25 22:07:00,DS0016,13.034659,77.602591,BEN-Z02,Bengaluru,1,13.022894,77.579811,2.793,narrow_lane,0.3576,0.0,clear,22,2,0,0,0,8,260.74,6.033,none,low,bike,4.7,2,4.67,0.577,301.89,29.2,45.54,34.01,1,52.836,26.686,,zepto_ops_export_v2
ZPO0007448,2026-04-01 15:30:00,DS0028,12.972781,77.610699,BEN-Z14,Bengaluru,1,12.966388,77.626009,1.805,arterial,0.301,0.0,clear,15,2,0,0,0,8,211.42,2.229,pass,high,scooter,21.3,0,4.23,0.642,2451.84,22.9,34.19,14.71,0,32.405,15.313,,zepto_ops_export_v2
ZPO0065700,2026-03-29 08:51:00,DS0017,12.999763,77.568869,BEN-Z03,Bengaluru,1,13.016829,77.584881,2.571,residential,0.7389,0.0,clear,8,6,1,1,0,10,351.07,3.117,none,high,scooter,36.2,1,4.13,0.388,912.99,54.56,52.04,28.26,1,66.128,31.805,,zepto_ops_export_v2
ZPO0064911,2026-04-07 12:25:00,DS0069,11.047512,76.985832,COI-Z06,Coimbatore,2,11.089935,76.982179,4.734,residential,0.6863,8.18,moderate_rain,12,1,1,0,0,4,86.58,0.551,none,low,bike,9.6,1,4.47,0.775,405.33,88.87,95.81,39.06,1,129.057,58.29,,zepto_ops_export_v2
ZPO0035141,01-May-2026 19:04,DS0025,13.005784,77.598458,BEN-Z11,Bengaluru,1,12.980697,77.58193,3.315,residential,0.7911,0.0,clear,19,4,1,0,0,5,255.55,1.273,pass,medium,ev_bike,7.9,2,4.77,0.553,1072.8,68.19,50.47,36.59,0,62.641,30.405,,zepto_ops_export_v2
